,Unnamed: 0,Name,Type,Studio,Genres
1767,1767,Suzumiya Haruhi-chan no Yuuutsu,ONA,['Kyoto Animation'],['Comedy']
1768,1768,Tales of Symphonia The Animation: Tethe'alla-hen,OVA,['ufotable'],"['Action', 'Adventure', 'Fantasy']"
1769,1769,The iDOLM@STER: 765 Pro to Iu Monogatari,Special,['A-1 Pictures'],"['Comedy', 'Drama']"
1770,1770,Yeon-ae Halujeon 2,ONA,"['LICO', '            Red Dog Culture House']","['Romance', 'Slice of Life']"
1771,1771,Yowamushi Pedal: Spare Bike,Movie,['TMS Entertainment'],['Sports']
1772,1772,Yu☆Gi☆Oh! Duel Monsters,TV,['Gallop'],"['Action', 'Adventure', 'Fantasy']"
1773,1773,Marmalade Boy,TV,['Toei Animation'],"['Comedy', 'Drama', 'Romance']"
1774,1774,Miira no Kaikata,TV,['8bit'],"['Comedy', 'Slice of Life', 'Supernatural']"
1775,1775,On Your Mark,Music,['Studio Ghibli'],"['Drama', 'Sci-Fi']"
1776,1776,One Punch Man 2nd Season,TV,['J.C.Staff'],"['Action', 'Comedy']"
1777,1777,PriPara,TV,"['Tatsunoko Production', '            Dongwoo A&E']",['Slice of Life']
1778,1778,Saki,TV,"['Gonzo', '            Picture Magic']",['Slice of Life']
1779,1779,Samurai 7,TV,['Gonzo'],['Sci-Fi']
1780,1780,Senki Zesshou Symphogear G,TV,['Satelight'],"['Action', 'Sci-Fi']"
1781,1781,Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina,OVA,['J.C.Staff'],['Drama']
1782,1782,Star☆Twinkle Precure,TV,['Toei Animation'],"['Action', 'Fantasy']"
1783,1783,Sword Art Online: Alicization - War of Underworld 2nd Season,TV,['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']"
1784,1784,Taiho Shichau zo,OVA,['Studio Deen'],"['Action', 'Comedy']"
1785,1785,Tennis no Ouji-sama Movie 2: Eikokushiki Teikyuu Shiro Kessen!,Movie,"['Production I.G', '            M.S.C']",['Sports']
1786,1786,Tennis no Ouji-sama: Atobe kara no Okurimono - Kimi ni Sasageru Tennis Prince Matsuri,Movie,['Trans Arts'],"['Comedy', 'Sports']"
1787,1787,To LOVE-Ru Darkness 2nd,TV,['Xebec'],"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']"
1788,1788,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato Desu kara,OVA,['J.C.Staff'],"['Action', 'Sci-Fi']"
1789,1789,Tokyo Ravens,TV,['8bit'],"['Action', 'Comedy', 'Romance', 'Supernatural']"
1790,1790,Tsugu Tsugumomo,TV,['Zero-G'],"['Action', 'Comedy', 'Supernatural', 'Ecchi']"
1791,1791,Uchuu no Kishi Tekkaman Blade,TV,['Tatsunoko Production'],"['Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi']"
1792,1792,Wangan Midnight,TV,['A.C.G.T.'],['Action']
1793,1793,Wu Geng Ji Zhi Tianqi,ONA,['Sparkly Key Animation Studio'],"['Action', 'Fantasy', 'Supernatural']"
1794,1794,Zero no Tsukaima F,TV,['J.C.Staff'],"['Adventure', 'Fantasy', 'Romance', 'Ecchi']"
1795,1795,Angel Beats!: Another Epilogue,Special,['P.A. Works'],['Supernatural']
1796,1796,Chouyaku Hyakuninisshu: Uta Koi.,TV,['TYO Animations'],"['Comedy', 'Romance']"
1797,1797,Days: Touin Gakuen-sen!,OVA,['MAPPA'],['Sports']
1798,1798,Digimon Adventure tri. 2: Ketsui,Movie,['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Drama']"
1799,1799,Doggy God's Street,Music,['None'],['None']
1800,1800,Doraemon Movie 40: Nobita no Shin Kyouryuu,Movie,['Shin-Ei Animation'],"['Adventure', 'Comedy', 'Sci-Fi']"
1801,1801,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Special,['ufotable'],"['Action', 'Fantasy', 'Supernatural']"
1802,1802,Gabriel DropOut,TV,['Doga Kobo'],"['Comedy', 'Supernatural']"
1803,1803,Hetalia: The Beautiful World,ONA,['Studio Deen'],['Comedy']
1804,1804,Hokuto no Ken: Raoh Gaiden Junai-hen,Movie,['TMS Entertainment'],"['Action', 'Adventure']"
1805,1805,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA,OVA,['Ajia-Do'],"['Fantasy', 'Slice of Life']"
1806,1806,Huyao Xiao Hongniang: Beishan Yaodi,ONA,['Haoliners Animation League'],"['Comedy', 'Romance', 'Supernatural']"
1807,1807,Ie Naki Ko Remy Specials,Special,['Nippon Animation'],"['Adventure', 'Drama']"
1808,1808,Kamikaze Kaitou Jeanne,TV,['Toei Animation'],"['Action', 'Drama', 'Mystery', 'Romance', 'Supernatural']"
1809,1809,Kishuku Gakkou no Juliet,TV,['LIDENFILMS'],"['Action', 'Comedy', 'Romance']"
1810,1810,Koi ni Naritai Aquarium,Music,['Sunrise'],['None']
1811,1811,Magic Knight Rayearth,TV,['Tokyo Movie Shinsha'],"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance']"
1812,1812,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,Movie,['8bit'],"['Action', 'Sci-Fi', 'Supernatural']"
1813,1813,Aishiteruze Baby★★,TV,['TMS Entertainment'],"['Comedy', 'Drama', 'Romance']"
1814,1814,Ano Ko Secret,Music,['TriF Studio'],['Romance']
1815,1815,Chio-chan no Tsuugakuro,TV,['Diomedéa'],['Comedy']
1816,1816,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,Special,['Kyoto Animation'],"['Comedy', 'Drama', 'Romance', 'Slice of Life']"
1817,1817,Cider no You ni Kotoba ga Wakiagaru,Movie,"['Signal.MD', '            Sublimation']","['Romance', 'Slice of Life']"
1818,1818,City Hunter Movie: Shinjuku Private Eyes,Movie,['Sunrise'],"['Action', 'Comedy', 'Mystery']"
1819,1819,CLAMP in Wonderland 2,Music,['Madhouse'],"['Action', 'Comedy', 'Drama', 'Fantasy', 'Romance']"
1820,1820,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,Special,['Lerche'],"['Action', 'Horror', 'Mystery']"
1821,1821,Darker than Black: Ryuusei no Gemini,TV,['Bones'],"['Action', 'Mystery', 'Sci-Fi']"
1822,1822,Digimon Adventure tri. 1: Saikai,Movie,['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Drama']"
1823,1823,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,TV,['J.C.Staff'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']"
1824,1824,Fanren Xiu Xian Chuan: Fanren Feng Qi Tian Nan Er,ONA,"['Original Force', '            Wan Wei Mao Donghua']","['Action', 'Adventure', 'Fantasy']"
1825,1825,Future GPX Cyber Formula Sin,OVA,['Sunrise'],"['Drama', 'Sci-Fi']"
1826,1826,Gokudou-kun Manyuuki,TV,['Trans Arts'],"['Adventure', 'Comedy', 'Fantasy']"
1827,1827,Grappler Baki (TV),TV,['Group TAC'],"['Action', 'Sports']"
1828,1828,Hakuouki: Reimeiroku,TV,['Studio Deen'],"['Action', 'Drama', 'Supernatural']"
1829,1829,Hidamari Sketch,TV,['Shaft'],"['Comedy', 'Slice of Life']"
1830,1830,Itazura na Kiss,TV,['TMS Entertainment'],"['Comedy', 'Romance']"
1831,1831,Junjou Romantica Special,Special,['Studio Deen'],"['Boys Love', 'Comedy', 'Romance']"
1832,1832,K,TV,['GoHands'],"['Action', 'Mystery', 'Supernatural']"
1833,1833,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,Special,['Yumeta Company'],['Romance']
1834,1834,"Kore wa Zombie Desu ka? of the Dead: Hai, Minotake ni Attemasu",OVA,['Studio Deen'],"['Action', 'Comedy', 'Supernatural', 'Ecchi']"
1835,1835,Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain,Movie,['Production I.G'],['Sci-Fi']
1836,1836,Koukaku Kidoutai: Shin Movie,Movie,['Production I.G'],"['Action', 'Sci-Fi']"
1837,1837,"Kumo Desu ga, Nani ka?",TV,['Millepensee'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Mystery']"
1838,1838,Mahou Shoujo Lyrical Nanoha: Reflection,Movie,['Seven Arcs Pictures'],"['Action', 'Drama', 'Sci-Fi']"
1839,1839,Mahoutsukai Precure! Movie: Kiseki no Henshin! Cure Mofurun!,Movie,['Toei Animation'],"['Action', 'Fantasy', 'Slice of Life']"
1840,1840,Mardock Scramble: The First Compression,Movie,['GoHands'],"['Action', 'Sci-Fi']"
1841,1841,Mirai Nikki (TV),TV,['asread.'],"['Action', 'Supernatural', 'Suspense']"
1842,1842,Mugen no Ryvius,TV,['Sunrise'],"['Drama', 'Sci-Fi']"
1843,1843,Naruto: Shippuuden Movie 5 - Blood Prison,Movie,['Studio Pierrot'],"['Action', 'Adventure', 'Fantasy']"
1844,1844,Neo-Aspect,Music,['SANZIGEN'],['None']
1845,1845,Neon Genesis Evangelion: Death & Rebirth,Movie,"['Gainax', '            Production I.G']","['Drama', 'Sci-Fi']"
1846,1846,Nodame Cantabile OVA,OVA,['J.C.Staff'],"['Comedy', 'Romance', 'Slice of Life']"
1847,1847,Orange: Mirai,Movie,['Telecom Animation Film'],"['Drama', 'Romance', 'Sci-Fi']"
1848,1848,Otome Youkai Zakuro,TV,['J.C.Staff'],"['Romance', 'Supernatural']"
1849,1849,Pokemon Generations,ONA,['OLM'],"['Action', 'Adventure', 'Fantasy']"
1850,1850,Ryman's Club,TV,['LIDENFILMS'],['Sports']
1851,1851,Shonan Junai Gumi!,OVA,"['J.C.Staff', '            Life Work']","['Action', 'Comedy']"
1852,1852,Tegamibachi: Hikari to Ao no Gensou Yawa,Special,['Studio Pierrot'],"['Adventure', 'Fantasy', 'Slice of Life', 'Supernatural']"
1853,1853,Tenshi na Konamaiki,TV,['TMS Entertainment'],"['Comedy', 'Romance']"
1854,1854,To LOVE-Ru Darkness,TV,['Xebec'],"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']"
1855,1855,Toaru Majutsu no Index Movie: Endymion no Kiseki,Movie,['J.C.Staff'],"['Action', 'Sci-Fi']"
1856,1856,Tonari no Seki-kun Specials,Special,['Shin-Ei Animation'],['Comedy']
1857,1857,Toradora! Recap,OVA,['J.C.Staff'],"['Comedy', 'Romance']"
1858,1858,Toshokan Sensou,TV,['Production I.G'],"['Action', 'Comedy', 'Romance']"
1859,1859,Uchuu Senkan Yamato 2,TV,['Group TAC'],"['Action', 'Adventure', 'Drama', 'Sci-Fi']"
1860,1860,Xingchen Bian: Xingchen Yao Hai,ONA,['Shanghai Foch Film and TV Culture Investment'],"['Action', 'Adventure', 'Fantasy', 'Romance']"
1861,1861,Xue Ying Ling Zhu 2nd Season,ONA,['Mili Pictures'],"['Action', 'Adventure', 'Fantasy', 'Romance']"
1862,1862,Oki ni Mesu mama,Music,['None'],['None']
1863,1863,Omoide Poroporo,Movie,['Studio Ghibli'],"['Drama', 'Romance', 'Slice of Life']"
1864,1864,Paniponi Dash!,TV,['Shaft'],['Comedy']
1865,1865,Salaryman Kintarou,TV,['JCF'],"['Comedy', 'Drama']"
1866,1866,Senyuu. 2,TV,"['Ordet', '            LIDENFILMS']","['Action', 'Comedy', 'Fantasy']"
1867,1867,Simoun,TV,['Studio Deen'],"['Drama', 'Fantasy', 'Girls Love', 'Romance']"
1868,1868,Soredemo Machi wa Mawatteiru,TV,['Shaft'],"['Comedy', 'Slice of Life']"
1869,1869,Tales of Symphonia The Animation: Sekai Tougou-hen,OVA,['ufotable'],"['Action', 'Adventure', 'Fantasy']"
1870,1870,Tetsuwan Birdy Decode,TV,['A-1 Pictures'],"['Action', 'Comedy', 'Sci-Fi']"
1871,1871,Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!,Movie,['Gainax'],['Comedy']
1872,1872,Toradora!: Bentou no Gokui,Special,['J.C.Staff'],"['Comedy', 'Gourmet']"
1873,1873,Towa no Quon 3: Mugen no Renza,Movie,['Bones'],"['Action', 'Sci-Fi', 'Supernatural']"
1874,1874,Urusei Yatsura Movie 5: Kanketsu-hen,Movie,['Magic Bus'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']"
1875,1875,Xiao Lu He Xiao Lan,ONA,['None'],"['Boys Love', 'Comedy', 'Drama', 'Sci-Fi', 'Slice of Life']"
1876,1876,5-fun de Wakaru: Violet Evergarden,ONA,['Kyoto Animation'],"['Drama', 'Fantasy', 'Slice of Life']"
1877,1877,Ano Natsu de Matteru,TV,['J.C.Staff'],"['Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Slice of Life']"
1878,1878,Boku no Hero Academia 5th Season,TV,['Bones'],['Action']
1879,1879,Bokutachi no Remake,TV,['feel.'],"['Drama', 'Romance', 'Slice of Life']"
1880,1880,Brave Story,Movie,['Gonzo'],"['Action', 'Adventure', 'Fantasy', 'Supernatural']"
1881,1881,Detective Conan Movie 11: Jolly Roger in the Deep Azure,Movie,['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']"
1882,1882,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai",Movie,['Wit Studio'],"['Action', 'Supernatural']"
1883,1883,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya,Movie,['J.C.Staff'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']"
1884,1884,Genshiken Nidaime,TV,['Production I.G'],"['Comedy', 'Slice of Life']"
1885,1885,Guilty Crown,TV,['Production I.G'],"['Action', 'Drama', 'Sci-Fi']"
1886,1886,Idoly Pride,TV,['Lerche'],['None']
1887,1887,K: Seven Stories Movie 4 - Lost Small World - Ori no Mukou ni,Movie,['GoHands'],"['Action', 'Supernatural']"
1888,1888,Kengan Ashura,ONA,['Larx Entertainment'],['Action']
1889,1889,Koi wa Sekai Seifuku no Ato de,TV,['Project No.9'],"['Comedy', 'Romance']"
1890,1890,Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone,Movie,['Production I.G'],['Sci-Fi']
1891,1891,Lady Jewelpet,TV,"['Studio Comet', '            Zexcs']","['Fantasy', 'Romance']"
1892,1892,Mahouka Koukou no Rettousei,TV,['Madhouse'],"['Action', 'Romance', 'Sci-Fi', 'Supernatural']"
1893,1893,Ansatsu Kyoushitsu: Deai no Jikan,Special,['Lerche'],"['Action', 'Comedy']"
1894,1894,Bleach Movie 1: Memories of Nobody,Movie,['Studio Pierrot'],"['Action', 'Adventure', 'Fantasy']"
1895,1895,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,Movie,['Studio Pierrot'],"['Action', 'Adventure', 'Fantasy']"
1896,1896,Boruto: Naruto the Movie,Movie,['Studio Pierrot'],"['Action', 'Adventure', 'Fantasy']"
1897,1897,Chou Denji Machine Voltes V,TV,"['Sunrise', '            Toei Animation']","['Action', 'Adventure', 'Drama', 'Sci-Fi']"
1898,1898,Gallery Fake,TV,"['TMS Entertainment', '            Tokyo Kids', '            Minami Machi Bugyousho']",['Mystery']
1899,1899,Haha wo Tazunete Sanzenri,TV,['Nippon Animation'],"['Adventure', 'Drama', 'Slice of Life']"
1900,1900,High School DxD BorN,TV,['TNK'],"['Action', 'Comedy', 'Romance', 'Ecchi']"
1901,1901,High School DxD BorN: Yomigaeranai Fushichou,OVA,['TNK'],"['Action', 'Comedy', 'Romance', 'Ecchi']"
1902,1902,Kingsglaive: Final Fantasy XV,Movie,['Square Enix Visual Works'],['Action']
1903,1903,Kiniro no Corda: Primo Passo,TV,['Yumeta Company'],"['Comedy', 'Drama', 'Romance']"
1904,1904,Kuroshitsuji II Specials,Special,['A-1 Pictures'],"['Comedy', 'Fantasy', 'Supernatural']"
1905,1905,Kyou kara Maou! R,OVA,['Studio Deen'],"['Adventure', 'Comedy', 'Fantasy']"
1906,1906,Level E,TV,"['Studio Pierrot', '            David Production']","['Comedy', 'Sci-Fi']"
1907,1907,Mai-HiME,TV,['Sunrise'],"['Action', 'Comedy', 'Drama', 'Fantasy', 'Girls Love', 'Romance']"
1908,1908,Oshi ga Budoukan Ittekuretara Shinu,TV,['8bit'],"['Comedy', 'Girls Love', 'Slice of Life']"
1909,1909,Puchi Pri*Yucie,TV,"['Gainax', '            AIC']","['Comedy', 'Fantasy']"
1910,1910,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,Special,['Shaft'],['Comedy']
1911,1911,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,Special,['Shaft'],['Comedy']
1912,1912,Senki Zesshou Symphogear GX,TV,['Satelight'],"['Action', 'Sci-Fi']"
1913,1913,Shingeki no Bahamut: Virgin Soul,TV,['MAPPA'],"['Action', 'Adventure', 'Fantasy', 'Supernatural']"
1914,1914,Shinreigari,TV,['Production I.G'],"['Mystery', 'Sci-Fi', 'Supernatural']"
1915,1915,Shinryaku! Ika Musume,TV,['Diomedéa'],"['Comedy', 'Slice of Life']"
1916,1916,SSSS.Dynazenon,TV,['Trigger'],"['Action', 'Sci-Fi']"
1917,1917,Sukitte Ii na yo.,TV,['Zexcs'],"['Drama', 'Romance']"
1918,1918,Super Cub,TV,['Studio Kai'],['Slice of Life']
1919,1919,"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode",Special,['TYO Animations'],"['Comedy', 'Drama', 'Slice of Life']"
1920,1920,Tenchi Muyou!,TV,['AIC'],"['Comedy', 'Romance', 'Sci-Fi']"
1921,1921,Tensai Ouji no Akaji Kokka Saisei Jutsu,TV,['Yokohama Animation Lab'],"['Comedy', 'Fantasy']"
1922,1922,Xian Wang de Richang Shenghuo 2,ONA,['Haoliners Animation League'],"['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']"
1923,1923,Zero no Tsukaima: Futatsuki no Kishi,TV,['J.C.Staff'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']"
1924,1924,Major 2nd (TV),TV,['OLM'],"['Comedy', 'Drama', 'Sports']"
1925,1925,Mardock Scramble: The Third Exhaust,Movie,['GoHands'],"['Action', 'Sci-Fi']"
1926,1926,Medaka Box Abnormal,TV,"['Gainax', '            Asahi Production']","['Action', 'Comedy', 'Ecchi']"
1927,1927,Micchiri Neko March,Music,['None'],['None']
1928,1928,Mitsuboshi Colors,TV,['SILVER LINK.'],"['Comedy', 'Slice of Life']"
1929,1929,Mobile Suit Gundam Wing: Operation Meteor,OVA,['Sunrise'],"['Action', 'Adventure', 'Drama', 'Sci-Fi']"
1930,1930,Naruto: Shippuuden Movie 4 - The Lost Tower,Movie,['Studio Pierrot'],"['Action', 'Adventure', 'Fantasy']"
1931,1931,Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!,Movie,['None'],"['Adventure', 'Comedy']"
1932,1932,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna - Manner Movie,Movie,['White Fox'],['Fantasy']
1933,1933,Rozen Maiden,TV,['Nomad'],"['Action', 'Comedy', 'Drama']"
1934,1934,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,TV,['TROYCA'],"['Drama', 'Mystery', 'Suspense']"
1935,1935,Tenchi Muyou! in Love,Movie,['AIC'],"['Action', 'Comedy', 'Romance', 'Sci-Fi']"
1936,1936,WWW.Working!!,TV,['A-1 Pictures'],"['Comedy', 'Slice of Life']"
1937,1937,Yamada-kun to 7-nin no Majo: Mou Hitotsu no Suzaku-sai,OVA,['LIDENFILMS'],"['Comedy', 'Romance']"
1938,1938,Youjo Senki: Sabaku no Pasta Daisakusen,ONA,['Nut'],['Action']
1939,1939,Yowamushi Pedal: Re:ROAD,Movie,['TMS Entertainment'],['Sports']
1940,1940,Yu☆Gi☆Oh! 5D's,TV,['Gallop'],['Action']
1941,1941,Ajin,TV,['Polygon Pictures'],"['Action', 'Horror', 'Mystery', 'Supernatural']"
1942,1942,Aoki Hagane no Arpeggio: Ars Nova Movie 1 - DC,Movie,['SANZIGEN'],"['Action', 'Sci-Fi']"
1943,1943,Bai She II: Qing She Jie Qi,Movie,['Light Chaser Animation Studios'],"['Adventure', 'Fantasy']"
1944,1944,Boku no Hero Academia the Movie 3: World Heroes' Mission - Tabidachi,Special,['Bones'],['Action']
1945,1945,Captain Tsubasa: Road to 2002,TV,"['Madhouse', '            Group TAC']","['Action', 'Sports']"
1946,1946,City Hunter: The Secret Service,Special,['Sunrise'],"['Action', 'Comedy', 'Mystery']"
1947,1947,Cowboy Bebop: Yose Atsume Blues,Special,['Sunrise'],['Sci-Fi']
1948,1948,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,OVA,['TMS Entertainment'],['Mystery']
1949,1949,Doraemon Movie 33: Nobita no Himitsu Dougu Museum,Movie,['Shin-Ei Animation'],"['Adventure', 'Comedy', 'Fantasy']"
1950,1950,Fukigen na Mononokean,TV,['Pierrot Plus'],"['Comedy', 'Supernatural']"
1951,1951,Gantz:O,Movie,['Digital Frontier'],"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Supernatural', 'Ecchi']"
1952,1952,Goblin Slayer,TV,['White Fox'],"['Action', 'Adventure', 'Fantasy']"
1953,1953,Hakuouki OVA,OVA,['Studio Deen'],"['Action', 'Drama', 'Supernatural']"
1954,1954,Hal,Movie,['Wit Studio'],"['Drama', 'Romance', 'Sci-Fi']"
1955,1955,Higurashi no Naku Koro ni Rei,OVA,['Studio Deen'],"['Comedy', 'Mystery', 'Supernatural', 'Suspense']"
1956,1956,Ikoku Meiro no Croisée The Animation,TV,['Satelight'],['Slice of Life']
1957,1957,Isekai Izakaya: Koto Aitheria no Izakaya Nobu,ONA,['Sunrise'],"['Fantasy', 'Gourmet']"
1958,1958,Jewelpet Twinkle☆,TV,['Studio Comet'],['Fantasy']
1959,1959,Kemono Jihen,TV,['Ajia-Do'],"['Action', 'Mystery', 'Supernatural']"
1960,1960,Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,Movie,['Sunrise'],"['Comedy', 'Sci-Fi']"
1961,1961,Mahou Sensei Negima!: Shiroki Tsubasa Ala Alba,OVA,['Shaft'],"['Adventure', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']"
1962,1962,Mahou Shoujo Lyrical Nanoha,TV,['Seven Arcs'],"['Action', 'Comedy', 'Drama']"
1963,1963,Aikatsu!,TV,"['Sunrise', '            Bandai Namco Pictures']",['Slice of Life']
1964,1964,Akazukin Chacha,TV,['Gallop'],"['Adventure', 'Comedy', 'Fantasy', 'Romance']"
1965,1965,Aldnoah.Zero,TV,"['A-1 Pictures', '            TROYCA']","['Action', 'Sci-Fi']"
1966,1966,Amagami SS+ Plus,TV,['AIC'],"['Comedy', 'Romance', 'Slice of Life']"
1967,1967,Aoki Densetsu Shoot!,TV,['Toei Animation'],"['Action', 'Comedy', 'Drama', 'Romance', 'Sports']"
1968,1968,Ayakashi: Japanese Classic Horror,TV,['Toei Animation'],"['Fantasy', 'Horror', 'Mystery']"
1969,1969,Chobits,TV,['Madhouse'],"['Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Ecchi']"
1970,1970,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Special,['Sunrise'],['None']
1971,1971,Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen,Movie,['Shin-Ei Animation'],"['Drama', 'Romance']"
1972,1972,Dakaretai Otoko 1-i ni Odosarete Imasu.,TV,['CloverWorks'],"['Boys Love', 'Comedy', 'Drama', 'Romance']"
1973,1973,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,TV,['Lerche'],"['Action', 'Horror', 'Mystery']"
1974,1974,Dragon Ball Super,TV,['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy']"
1975,1975,Freedom,OVA,['Sunrise'],"['Action', 'Adventure', 'Sci-Fi']"
1976,1976,Future GPX Cyber Formula Zero,OVA,['Sunrise'],"['Drama', 'Sci-Fi']"
1977,1977,Gokusen,TV,['Madhouse'],"['Comedy', 'Drama', 'Slice of Life']"
1978,1978,Hakkenden: Touhou Hakken Ibun,TV,['Studio Deen'],"['Action', 'Fantasy', 'Supernatural']"
1979,1979,Houkago Teibou Nisshi,TV,['Doga Kobo'],"['Comedy', 'Slice of Life', 'Sports']"
1980,1980,Huyao Xiao Hongniang: Qian Yan,ONA,['Haoliners Animation League'],"['Comedy', 'Romance', 'Supernatural']"
1981,1981,Inu x Boku SS,TV,['David Production'],"['Comedy', 'Romance', 'Supernatural']"
1982,1982,Isekai Quartet,TV,['Studio PuYUKAI'],"['Comedy', 'Fantasy']"
1983,1983,Jashin-chan Dropkick',ONA,['Nomad'],"['Comedy', 'Supernatural']"
1984,1984,Juan Siliang,ONA,['Wulifang Digital'],"['Action', 'Fantasy']"
1985,1985,Kimagure Orange☆Road OVA,OVA,['Studio Pierrot'],"['Comedy', 'Drama', 'Romance']"
1986,1986,Love Live! School Idol Project,TV,['Sunrise'],['Slice of Life']
1987,1987,Love Stage!!: Chotto ja Nakutte,OVA,['J.C.Staff'],"['Boys Love', 'Comedy', 'Romance']"
1988,1988,Mobile Suit Gundam SEED: SEED Supernova - Tanekyara Gekijou,Special,['Sunrise'],['Comedy']
1989,1989,Nanatsu no Umi no Tico,TV,['Nippon Animation'],"['Adventure', 'Slice of Life']"
1990,1990,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...",OVA,['Doga Kobo'],"['Comedy', 'Slice of Life', 'Ecchi']"
1991,1991,Piano no Mori (TV) 2nd Season,TV,['Gaina'],"['Comedy', 'Drama']"
1992,1992,Pokemon Black and White 2: Introduction Movie,ONA,['OLM'],"['Action', 'Fantasy']"
1993,1993,Pokemon XY: Mega Evolution,Special,['OLM'],"['Action', 'Adventure', 'Comedy', 'Fantasy']"
1994,1994,Saki Zenkoku-hen,TV,['Studio Gokumi'],['Slice of Life']
1995,1995,Shugo Chara!! Doki,TV,['Satelight'],['Comedy']
1996,1996,Steins;Gate: Soumei Eichi no Cognitive Computing,ONA,['White Fox'],"['Comedy', 'Sci-Fi']"
1997,1997,Taiho Shichau zo: Second Season,TV,['Studio Deen'],"['Action', 'Comedy']"
1998,1998,Tanaka-kun wa Itsumo Kedaruge Specials,Special,['SILVER LINK.'],"['Comedy', 'Slice of Life']"
1999,1999,Tiger & Bunny Movie 1: The Beginning,Movie,['Sunrise'],"['Action', 'Comedy', 'Mystery']"
